transaction_id,wallet_id,timestamp,transaction_type,amount_ngn,fee_ngn,balance_after_ngn,agent_id,channel,device_os,kyc_tier,fraud_flag,churn_30d,is_amount_ngn_outlier,is_fee_ngn_outlier,is_balance_after_ngn_outlier
2d12772c-8fed-4531-93a0-a995282b6822,WLT-00115409,2024-06-21 18:49:00,p2p_receive,2500.0,10.0,33292.79564442382,,app,android,tier1,False,False,False,False,False
03b1ec27-4597-4d80-be5a-169547d452f1,WLT-00000002,2024-02-12 20:34:00,cashin,7750.0,77.5,42446.49374298885,AGT-00009929,ussd,feature_phone,tier1,False,False,False,True,True
9caf5816-cd5c-432f-b277-51b2557b19fb,WLT-00001671,2024-06-08 10:01:00,airtime,1500.0,10.0,12441.739027315087,,ussd,feature_phone,tier2,False,False,False,False,False
25fe8011-24ee-44ed-a94b-29e4e79bbaad,WLT-00000745,2024-02-14 12:12:00,billpay,100.0,10.0,14728.837514434526,,ussd,android,tier1,False,False,False,False,False
b163af85-f42c-4411-85d0-64cec59fb5a9,WLT-00011657,2024-05-13 07:00:00,p2p_receive,2800.0,10.0,5651.748512781066,,app,android,tier1,False,False,False,False,False
c9c25548-2d32-4cb7-9b37-6a498f6e5989,WLT-00000724,2024-04-14 12:13:00,p2p_send,5650.0,56.5,2704.3414810036707,,app,android,tier1,False,False,False,True,False
b3a7cbde-18b5-4d34-b653-f77e14696bd7,WLT-00171053,2024-05-30 17:28:00,p2p_receive,900.0,10.0,12235.153027671515,,ussd,android,tier2,False,False,False,False,False
00014de5-2601-4a28-ac1a-ceb9ee90f1ae,WLT-00034531,2024-01-08 10:41:00,billpay,800.0,10.0,2251.874941290553,,ussd,feature_phone,tier1,False,False,False,False,False
249552b6-8442-4fbe-b2a7-ff9011fbf910,WLT-00000065,2024-03-20 18:12:00,p2p_receive,1700.0,10.0,42839.22432070161,,ussd,android,tier1,False,False,False,False,True
c5e73afb-0999-4295-a0e3-e371ec298a48,WLT-00002951,2024-01-23 20:57:00,p2p_receive,250.0,10.0,23493.661872396253,,web,feature_phone,tier2,False,False,False,False,False
672440db-1edb-44ae-a7f0-34e82b4e5dd5,WLT-00002051,2024-06-20 22:16:00,p2p_receive,7000.0,70.0,2457.7232925594894,,app,android,tier1,False,False,False,True,False
75c57bfe-206f-4301-bd40-683ebbb70002,WLT-00123768,2024-02-04 17:46:00,data,2000.0,10.0,6318.029116447355,,ussd,android,tier1,False,False,False,False,False
0559c858-a3b2-4ec7-beb1-632b97695846,WLT-00000298,2024-06-15 06:41:00,billpay,1500.0,10.0,23393.723019587367,,ussd,android,tier1,False,False,False,False,False
74bb4b69-8128-4b90-bff1-ca02fff0a889,WLT-00000002,2024-02-01 12:22:00,airtime,2000.0,10.0,9275.725118322309,,ussd,android,tier1,False,False,False,False,False
6bfa52c0-d8b9-46b4-902b-6f06c586a854,WLT-00003110,2024-02-01 08:50:00,p2p_receive,2550.0,10.0,7842.3596522273865,,app,android,tier2,False,False,False,False,False
dd11e74f-0498-4c3b-86a0-6bca0e032726,WLT-00011400,2024-01-03 15:03:00,p2p_send,36600.0,200.0,16336.597344489139,,app,android,tier2,False,False,True,True,False
452a7647-45b9-4d0b-9ad0-28515eabded1,WLT-00171332,2024-04-04 20:31:00,p2p_send,2500.0,10.0,61819.23559400367,,ussd,android,tier3,False,False,False,False,True
2b4c0ee4-a220-440a-8384-467b71e1fa1f,WLT-00069329,2024-06-15 11:05:00,p2p_receive,10950.0,109.5,2715.544518372523,,app,android,tier1,False,False,True,True,False
3fdfd325-8d20-459a-804b-02e7e5f868b7,WLT-00064005,2024-02-14 20:04:00,p2p_send,1450.0,10.0,15382.930517959294,,ussd,ios,tier1,False,False,False,False,False
19db452d-32b9-4d69-a4f5-f82377fcd71a,WLT-00000123,2024-04-10 20:27:00,cashout,1800.0,10.0,1704.8877502370829,AGT-00008099,ussd,feature_phone,tier1,False,False,False,False,False
7b2f5da5-b993-4d89-94f7-c3a8d915eece,WLT-00000001,2024-03-24 15:26:00,billpay,7250.0,72.5,7533.502505748565,,app,android,tier2,False,False,False,True,False
dd4c1e66-403d-4964-a107-0bbc0f5997f9,WLT-00000059,2024-04-23 06:59:00,cashout,200.0,10.0,4556.801073311095,AGT-00007888,app,android,tier1,False,False,False,False,False
4ea4f611-7667-4b80-82f3-c8bdb449c5b3,WLT-00085056,2024-05-14 21:29:00,billpay,18750.0,187.5,3110.4220034223526,,ussd,android,tier2,False,False,True,True,False
91d0c32d-9834-4b90-bf2c-f2830e45a779,WLT-00253972,2024-03-03 09:25:00,airtime,1500.0,10.0,3151.6159813607765,,ussd,android,tier2,False,False,False,False,False
2a1eb2a8-c172-4a06-8e79-c23597310145,WLT-00017522,2024-06-24 17:31:00,billpay,1150.0,10.0,11098.067058006965,,app,feature_phone,tier2,False,False,False,False,False
34b2e611-edef-4dd8-9894-7734203e1a59,WLT-00005956,2024-06-10 13:02:00,p2p_send,1850.0,10.0,14970.162489580442,,app,android,tier3,False,False,False,False,False
f5029c8c-60bc-4b53-9ef6-7427b2547e59,WLT-00034418,2024-06-12 14:35:00,airtime,2000.0,10.0,6099.281754305143,,agent,android,tier2,False,False,False,False,False
3c06863a-668e-4475-8756-ce674365b6b4,WLT-00074574,2024-06-07 09:58:00,airtime,500.0,10.0,12799.447863825355,,app,feature_phone,tier3,False,False,False,False,False
681d0c3f-ac4f-4d8f-9be7-1c4406903bd3,WLT-00006977,2024-01-02 10:57:00,billpay,14500.0,145.0,6160.939188024339,,web,feature_phone,tier1,False,False,True,True,False
a6e4059c-ff2f-4848-a923-e235d2325f15,WLT-00014158,2024-01-31 15:42:00,p2p_receive,350.0,10.0,17419.12577988127,,ussd,android,tier1,False,False,False,False,False
8a78bfc0-757d-4389-9b81-4cb528adc3ec,WLT-00000391,2024-04-20 17:44:00,airtime,1000.0,10.0,6692.035126161059,,app,android,tier2,False,False,False,False,False
d60a6018-118f-411e-8202-8b519250cbe0,WLT-00000695,2024-04-29 09:15:00,p2p_receive,500.0,10.0,4504.447034155708,,ussd,android,tier2,False,False,False,False,False
cdcf700e-d7be-4b2e-85e5-19438f62a31c,WLT-00029558,2024-05-24 22:42:00,p2p_receive,100.0,10.0,17357.00632285016,,app,android,tier1,False,False,False,False,False
9f566965-882c-4639-be64-51eda79fa4db,WLT-00000004,2024-06-07 13:41:00,airtime,500.0,10.0,17988.139305506855,,ussd,android,tier2,False,False,False,False,False
206ad853-a2b9-4063-9d82-afc3d0ab4f22,WLT-00000663,2024-02-25 10:03:00,p2p_send,8000.0,80.0,4477.973930003447,,agent,android,tier1,False,False,False,True,False
af49599a-b332-406f-89ae-834c3972fcb2,WLT-00000162,2024-05-24 10:09:00,p2p_receive,3300.0,10.0,4610.030770199478,,ussd,feature_phone,tier1,False,False,False,False,False
b0cad344-9ead-494e-8ce9-bd9ca9a229bc,WLT-00277456,2024-04-05 13:47:00,cashin,1450.0,10.0,19319.373344964504,AGT-00000593,ussd,feature_phone,tier1,False,False,False,False,False
7ac284a6-e125-480c-ab3d-7204f9d30f08,WLT-00000005,2024-04-27 04:12:00,billpay,350.0,10.0,54942.03540023816,,ussd,android,tier1,False,False,False,False,True
dd797852-7c5c-48e5-b926-e4e2cb1827ab,WLT-00000060,2024-06-10 19:05:00,cashout,3850.0,10.0,10975.762741775976,AGT-00005796,ussd,android,tier1,True,False,False,False,False
c73120db-49a2-47ec-8615-68207cc8d6bf,WLT-00001510,2024-01-27 15:01:00,cashin,4150.0,10.0,1401.9561657107529,AGT-00009639,agent,android,tier1,False,False,False,False,False
dbfb6ca4-52dc-4744-b09c-155974ff6e42,WLT-00005521,2024-02-06 19:48:00,cashout,3300.0,10.0,29967.33831717405,AGT-00002152,app,android,tier1,True,False,False,False,False
50a3c032-3182-47fc-bc01-ab1690352159,WLT-00203847,2024-06-13 13:58:00,billpay,3650.0,10.0,3007.1026666417397,,ussd,android,tier1,False,False,False,False,False
701ed001-b731-4736-a930-3534f9acf17b,WLT-00000004,2024-06-12 17:27:00,billpay,250.0,10.0,5583.3843063805425,,ussd,ios,tier2,False,False,False,False,False
d6f2c504-a5b3-459b-9ebe-5ab338128140,WLT-00002699,2024-06-21 09:53:00,p2p_send,2300.0,10.0,2055.668299040309,,ussd,android,tier2,False,False,False,False,False
6e4f5d18-29be-40ef-970e-e9d0ea4b564a,WLT-00000086,2024-04-21 10:41:00,p2p_send,11000.0,110.0,8955.137296375151,,app,android,tier1,False,False,True,True,False
7db229b4-1e35-419c-8901-59fcfc01aa62,WLT-00080834,2024-01-08 20:44:00,airtime,200.0,10.0,36137.11530754054,,ussd,feature_phone,tier1,False,True,False,False,True
168420ba-57b0-4871-abf3-54640451b728,WLT-00000148,2024-03-03 17:04:00,airtime,1000.0,10.0,3744.996321784707,,ussd,android,tier1,False,True,False,False,False
7b8b96d1-9f1a-400a-9e6f-68dd6f359a49,WLT-00000013,2024-02-26 10:21:00,p2p_send,600.0,10.0,16500.80627497072,,app,android,tier2,False,False,False,False,False
253c6a13-d264-40c4-bfa1-9dcb9a3294e8,WLT-00392588,2024-02-28 23:07:00,cashin,7750.0,77.5,1775.8847722698058,AGT-00009693,app,android,tier1,False,False,False,True,False
db7c5f89-a0c9-4dee-b1c6-46a698b47054,WLT-00014218,2024-01-12 15:01:00,p2p_send,3450.0,10.0,9028.927678722928,,ussd,android,tier1,False,False,False,False,False
472a50f8-da28-4938-9f89-d62590f31383,WLT-00049143,2024-06-23 06:00:00,airtime,500.0,10.0,1807.3213519025344,,ussd,feature_phone,tier1,False,False,False,False,False
38fbf170-c396-49b2-a949-56ac856178cb,WLT-00061770,2024-04-30 09:55:00,p2p_receive,600.0,10.0,19401.148085577028,,ussd,android,tier3,False,False,False,False,False
f552d6e8-abaa-42a5-8a30-f2ffc8fa0627,WLT-00003545,2024-05-19 16:04:00,p2p_send,8600.0,86.0,1143.9376064722294,,ussd,feature_phone,tier1,False,False,False,True,False
a38113ea-a8ff-4197-bf52-10c966612084,WLT-00000984,2024-05-19 10:32:00,p2p_send,950.0,10.0,8035.9258990737135,,ussd,android,tier1,False,False,False,False,False
127cef59-4cc1-4596-9a0f-46220534b160,WLT-00000960,2024-06-02 14:54:00,billpay,1000.0,10.0,80937.1173056827,,agent,android,tier1,False,False,False,False,True
e4192ed2-7faf-45f1-a28a-cd73d0f32e6e,WLT-00032534,2024-06-03 12:45:00,cashin,10450.0,104.5,46336.04594627708,AGT-00001477,app,android,tier2,False,False,True,True,True
64aa1ae0-a63a-455f-aaf7-0390aa0cfd3c,WLT-00083195,2024-04-09 15:10:00,airtime,2000.0,10.0,155921.22923067305,,agent,android,tier1,False,False,False,False,True
dd553af8-af24-4cff-87f3-b6878d901457,WLT-00002575,2024-05-31 20:23:00,p2p_send,8300.0,83.0,48388.66098671372,,ussd,feature_phone,tier2,False,False,False,True,True
605769c7-5259-40b4-a961-1dcd133d3d9b,WLT-00000008,2024-03-15 13:27:00,p2p_send,1900.0,10.0,39564.005231991956,,ussd,android,tier2,False,False,False,False,True
816352d2-9c2c-413f-8fd1-d49768a281e8,WLT-00035400,2024-05-02 19:01:00,p2p_send,25000.0,200.0,43945.534689136744,,ussd,android,tier1,False,False,True,True,True
95a7b3a8-9bf1-4058-bb7a-58af4c1762ea,WLT-00000011,2024-02-10 20:33:00,cashout,5050.0,50.5,2939.313472811916,AGT-00009780,ussd,android,tier3,False,False,False,True,False
772afed8-7fdc-493b-9e45-766932bcde60,WLT-00000886,2024-01-04 08:47:00,p2p_send,400.0,10.0,2804.6957027207686,,ussd,android,tier1,False,False,False,False,False
97e17588-c76f-4788-b084-123c9a0fcbbc,WLT-00008945,2024-01-29 20:32:00,billpay,900.0,10.0,3232.9683152868183,,ussd,android,tier3,False,False,False,False,False
9d4b30dc-7473-48e8-aab4-167624151681,WLT-00000548,2024-05-26 09:29:00,p2p_receive,1300.0,10.0,2714.335580642035,,app,android,tier2,False,False,False,False,False
95806cc6-cac2-45a0-bc92-0b5087f7e09a,WLT-00000018,2024-03-25 08:44:00,p2p_receive,2350.0,10.0,19728.640833064954,,agent,android,tier1,False,False,False,False,False
5b30c011-2fda-4731-8e9a-9eabad56d417,WLT-00012897,2024-02-06 21:29:00,p2p_send,1550.0,10.0,3248.624366680306,,app,feature_phone,tier2,False,False,False,False,False
22a33224-b862-4986-af53-c719b27a7d99,WLT-00063146,2024-03-23 13:55:00,billpay,1300.0,10.0,36025.032172087,,agent,android,tier1,False,False,False,False,True
1afbdb51-2c13-49d1-a3e1-7e05c87cdfd8,WLT-00023227,2024-03-23 18:28:00,p2p_receive,550.0,10.0,14035.59370872949,,ussd,feature_phone,tier1,False,False,False,False,False
fda2819a-706d-4e44-a851-a02c66f8a992,WLT-00034792,2024-02-26 17:54:00,billpay,600.0,10.0,31779.7499857157,,ussd,android,tier2,False,False,False,False,False
560569a7-b078-4286-b58c-c92a8e7bbb9f,WLT-00000006,2024-04-11 08:53:00,airtime,200.0,10.0,19142.569561241176,,ussd,feature_phone,tier1,False,False,False,False,False
f50712ff-b056-4e05-bd59-b52ea7843eb8,WLT-00256933,2024-05-26 11:22:00,p2p_send,2350.0,10.0,8508.667292331926,,ussd,android,tier1,False,False,False,False,False
f79b0921-7c4b-493a-a72c-cc2d087ee467,WLT-00000931,2024-05-15 10:27:00,airtime,1500.0,10.0,3929.1491693151547,,ussd,android,tier1,False,True,False,False,False
2e7dbf57-9e28-48ae-87f1-2bf7bd420e14,WLT-00036166,2024-05-25 21:32:00,billpay,600.0,10.0,5117.969530663584,,agent,feature_phone,tier1,False,False,False,False,False
19d048cb-a0f9-4f92-a46a-fe51297a5f8e,WLT-00000784,2024-06-28 23:47:00,p2p_send,1550.0,10.0,6380.265406613983,,app,android,tier2,False,False,False,False,False
c052d2c4-a493-421a-be46-75d73a408373,WLT-00000292,2024-02-18 16:50:00,billpay,450.0,10.0,38070.84867991478,,app,android,tier1,False,False,False,False,True
15568be3-b5db-477c-9f3b-a304f6490a02,WLT-00128070,2024-02-13 16:48:00,airtime,500.0,10.0,1183.7741665547605,,ussd,android,tier2,False,False,False,False,False
ef38f24a-33f6-4f29-9574-53a8ba8a060c,WLT-00022058,2024-05-07 21:29:00,billpay,300.0,10.0,1057.9213159358512,,ussd,android,tier2,False,False,False,False,False
563a1927-f524-4cf4-962a-cd8c673c1254,WLT-00004933,2024-05-08 09:34:00,billpay,1100.0,10.0,6624.515183796466,,app,feature_phone,tier2,False,False,False,False,False
1cc4bc18-f26d-418f-8a3c-c5d7ee175779,WLT-00000004,2024-06-09 11:06:00,p2p_send,1150.0,10.0,6866.128420422202,,app,feature_phone,tier2,False,False,False,False,False
c77cc96f-f9f3-44b8-96e4-275b9411c41e,WLT-00026147,2024-04-28 16:20:00,p2p_send,5850.0,58.5,5017.7975216369,,ussd,android,tier2,False,False,False,True,False
541495ac-10a9-472f-8001-a9337da95a1d,WLT-00034586,2024-03-02 11:22:00,p2p_receive,700.0,10.0,3536.9303930303586,,app,android,tier2,False,False,False,False,False
ecdf58ec-6ff9-40d4-b3fb-cfc0011a605a,WLT-00000002,2024-03-13 18:27:00,airtime,200.0,10.0,23553.78201783244,,ussd,android,tier1,False,False,False,False,False
81cf3c39-9ede-49b2-aa3d-2d03c1a0aaf6,WLT-00006533,2024-04-14 15:53:00,cashout,850.0,10.0,10866.878424600309,AGT-00009559,agent,android,tier1,False,False,False,False,False
8a72210d-ed32-445d-a36b-4c63aadfbbfc,WLT-00000053,2024-06-21 11:14:00,p2p_send,12150.0,121.5,22733.69206455374,,app,android,tier2,False,False,True,True,False
dae3e736-98d5-4e9b-a5bc-4efee1e83289,WLT-00298303,2024-06-18 11:11:00,p2p_receive,650.0,10.0,11140.87926587416,,ussd,android,tier1,False,False,False,False,False
d66eb129-b06e-4c9d-805f-dd4b5e98bf99,WLT-00000123,2024-03-24 12:19:00,billpay,5350.0,53.5,17123.503651323153,,ussd,android,tier1,False,False,False,True,False
f2d3c388-f4b7-4724-bee0-1a6a8d99b586,WLT-00001351,2024-04-13 16:34:00,cashout,5450.0,54.5,10903.921482030193,AGT-00009360,ussd,android,tier1,True,False,False,True,False
e1b68053-493c-4e53-86fa-7eae00afb724,WLT-00000306,2024-06-03 20:39:00,p2p_send,4200.0,10.0,21562.445902881438,,ussd,android,tier1,False,False,False,False,False
c37322c0-8037-485d-8fbd-71686ae648d0,WLT-00005254,2024-05-13 09:34:00,data,200.0,10.0,4289.401753731935,,ussd,android,tier2,False,False,False,False,False
3c30218f-d25d-4ada-a605-1e911a7e65f0,WLT-00166827,2024-06-11 20:17:00,p2p_receive,650.0,10.0,26996.79835765508,,app,android,tier2,False,False,False,False,False
ac1bffd3-dbd0-4dce-ab07-f1a278351f44,WLT-00000024,2024-05-15 19:30:00,airtime,200.0,10.0,7270.7669816832295,,app,feature_phone,tier1,False,False,False,False,False
240d0cc9-ca02-4f9e-b330-71887628324f,WLT-00000026,2024-03-12 11:38:00,cashout,2350.0,10.0,10763.006396467747,AGT-00009060,ussd,feature_phone,tier2,False,False,False,False,False
59ecc853-a856-4063-9a0d-6c14eedbee2b,WLT-00283925,2024-01-24 19:18:00,billpay,950.0,10.0,1331.1237766657434,,app,android,tier2,False,False,False,False,False
02635285-481b-4319-a019-0a04dfbd450b,WLT-00028583,2024-02-09 09:19:00,billpay,3650.0,10.0,6390.35538027576,,app,android,tier1,False,False,False,False,False
2c117ab0-3dd5-4750-b976-9d6a6850e252,WLT-00047528,2024-04-15 20:23:00,cashin,2700.0,10.0,4739.652444500368,AGT-00006118,agent,android,tier1,False,False,False,False,False
f5e31fcc-2081-48e3-b2ad-47e1a7898a8c,WLT-00000002,2024-02-21 19:18:00,cashin,800.0,10.0,9432.610345767403,AGT-00008965,ussd,feature_phone,tier1,False,False,False,False,False
911bf99a-41a7-489b-bd9c-f1cd6e2ce533,WLT-00049305,2024-04-13 14:50:00,billpay,100.0,10.0,22203.475654248938,,app,feature_phone,tier1,True,False,False,False,False
3a3cd7ba-271c-4574-969c-b194930ac4f1,WLT-00013580,2024-01-11 13:42:00,billpay,3650.0,10.0,29503.47799699746,,app,feature_phone,tier2,False,False,False,False,False
46feca8f-300d-467a-9680-e2b3b60c0240,WLT-00000006,2024-02-19 15:18:00,p2p_send,1050.0,10.0,3479.4869971499293,,app,android,tier1,False,False,False,False,False
9912ddce-b889-49f7-aa2f-e8e568f5aed8,WLT-00003190,2024-02-22 14:51:00,p2p_send,7850.0,78.5,2582.4837911094032,,app,android,tier2,False,False,False,True,False
0c7f8a0f-ab20-454b-b56f-0fbdc5252b6d,WLT-00006615,2024-01-22 14:55:00,p2p_receive,1500.0,10.0,5749.841948966038,,app,feature_phone,tier2,False,False,False,False,False
269cadd5-3fcf-4288-a55d-27253ba8bb8c,WLT-00000090,2024-04-11 22:28:00,data,1500.0,10.0,3654.0603546492966,,ussd,android,tier2,False,False,False,False,False
e3145d10-806a-4b10-b939-704fac561bdd,WLT-00024388,2024-03-23 08:30:00,p2p_receive,99300.0,200.0,3471.2855096102426,,agent,android,tier2,False,False,True,True,False
e0e35d8f-4560-4238-9afa-1f6efb181c7f,WLT-00013325,2024-03-20 11:51:00,billpay,1200.0,10.0,5862.8860929274315,,ussd,android,tier1,False,False,False,False,False
434bbeb3-ea32-4a7b-99c9-48220aaa91a2,WLT-00003613,2024-02-16 06:54:00,p2p_receive,2900.0,10.0,1668.7632341313079,,ussd,android,tier1,False,False,False,False,False
e3acb8ef-3b75-45fc-9632-f31937e82c36,WLT-00002292,2024-03-10 21:07:00,p2p_send,26550.0,200.0,2115.133116367796,,app,android,tier1,False,False,True,True,False
82d01b18-1334-47ff-b280-e417274b642b,WLT-00003611,2024-06-19 08:18:00,cashin,6000.0,60.0,8964.837058850555,AGT-00007481,ussd,android,tier3,False,False,False,True,False
82d2210c-eb34-45c4-afd7-a70b0cc69656,WLT-00000005,2024-05-09 19:24:00,p2p_send,900.0,10.0,2322.2854450404225,,ussd,android,tier1,False,False,False,False,False
21a21130-f8de-4fbe-aa71-eb2a1f5d05fe,WLT-00000005,2024-05-21 17:20:00,p2p_receive,150.0,10.0,13845.510529984937,,agent,ios,tier1,False,False,False,False,False
4bc0de4e-6080-4237-b629-91f87b272974,WLT-00001666,2024-05-17 06:21:00,billpay,3550.0,10.0,19434.656261633132,,agent,android,tier1,False,False,False,False,False
b3dfc255-c8d8-4717-bc6c-03d92f8c3329,WLT-00166777,2024-06-27 17:32:00,airtime,1000.0,10.0,7221.124166690553,,agent,android,tier1,False,False,False,False,False
ab2fe9d0-e06a-4366-bbd4-1de7908a571b,WLT-00000418,2024-01-27 19:01:00,airtime,1500.0,10.0,5644.964349910884,,agent,android,tier1,False,True,False,False,False
a6de8b0b-b0c0-441c-ad4c-78604c61d2ce,WLT-00000002,2024-04-06 14:53:00,cashin,50.0,10.0,10125.522152566145,AGT-00006027,app,feature_phone,tier1,False,False,False,False,False
18eea249-a234-4463-a4e2-918cbf08d930,WLT-00000010,2024-01-06 20:06:00,airtime,1000.0,10.0,19124.322479504306,,ussd,android,tier2,False,False,False,False,False
345a8d7f-ef7d-46ac-80b6-777d68fa67b2,WLT-00000003,2024-06-28 16:19:00,p2p_send,9550.0,95.5,3824.097435280808,,ussd,feature_phone,tier1,False,False,False,True,False
0f6f9bb1-1b02-4dd4-a762-a071b247d858,WLT-00004715,2024-02-01 10:54:00,p2p_receive,5400.0,54.0,3666.9475783939843,,app,android,tier1,False,False,False,True,False
0db661f2-84c3-4e0b-b396-305bdaecab08,WLT-00093409,2024-05-04 15:11:00,airtime,1500.0,10.0,12274.583147125604,,ussd,android,tier1,False,False,False,False,False
01b38836-37f1-4381-988e-5748b0a8716f,WLT-00005967,2024-06-21 12:14:00,p2p_receive,61300.0,200.0,10231.049477722534,,ussd,android,tier2,False,False,True,True,False
b0db0212-084d-4d3b-a4d1-d78ea3a9a013,WLT-00351213,2024-06-01 15:18:00,airtime,500.0,10.0,1704.556352385141,,agent,android,tier1,False,False,False,False,False
254854b7-1406-49c2-a9f5-a7bb5d3a99ff,WLT-00050016,2024-06-26 11:40:00,cashin,850.0,10.0,12892.46629362642,AGT-00002277,app,android,tier2,False,False,False,False,False
c67d22aa-84c2-442b-b4af-63a62b44ba38,WLT-00373167,2024-06-18 21:05:00,p2p_receive,1200.0,10.0,5972.856880310936,,ussd,ios,tier1,False,False,False,False,False
a75851de-7928-4a11-acb7-b2115a3428b5,WLT-00066093,2024-02-23 21:30:00,airtime,500.0,10.0,4821.999041227248,,app,feature_phone,tier1,False,False,False,False,False
86c6afd1-8997-4dc6-8ddf-1bf4ce816dc2,WLT-00262518,2024-02-16 07:25:00,p2p_send,1250.0,10.0,2521.254874160387,,ussd,android,tier1,False,False,False,False,False
237b5ae8-2dee-4408-8255-f7ea1bd70704,WLT-00000033,2024-05-21 20:09:00,p2p_send,7350.0,73.5,8971.30155498994,,ussd,feature_phone,tier2,False,False,False,True,False
1bc8b296-a8fa-4368-a1dd-81b9d5e92489,WLT-00000006,2024-04-23 23:54:00,p2p_receive,1100.0,10.0,35278.505426524134,,app,feature_phone,tier1,False,False,False,False,True
a556a0d5-a23d-4b46-8f5f-b33de826fa9a,WLT-00348684,2024-04-08 11:59:00,airtime,1000.0,10.0,7983.737231242117,,app,android,tier2,False,False,False,False,False
fcbdc671-c12d-449f-84a7-62fb29834955,WLT-00164447,2024-03-08 18:30:00,p2p_send,3800.0,10.0,3965.00798252515,,ussd,feature_phone,tier2,False,False,False,False,False
1b42db18-bae7-4b75-87af-cce8abb19053,WLT-00028382,2024-03-25 19:09:00,p2p_send,1550.0,10.0,5671.71476419027,,agent,android,tier1,False,False,False,False,False
b4ee175f-2148-4b0a-960e-5a3b75ad3930,WLT-00107608,2024-03-01 20:14:00,p2p_receive,26800.0,200.0,3608.1175612251063,,ussd,android,tier3,False,False,True,True,False
e4ce6251-0108-4552-96a3-08968d70a5ba,WLT-00040223,2024-05-10 12:06:00,airtime,1500.0,10.0,7052.356198250772,,app,android,tier1,False,True,False,False,False
59b143b0-4a92-4775-aa21-874780390429,WLT-00002814,2024-04-06 18:09:00,p2p_receive,550.0,10.0,2181.391194074051,,agent,android,tier1,False,False,False,False,False
ff8a4f83-395f-4266-96bc-21a97420b20c,WLT-00000205,2024-03-17 12:02:00,cashout,1350.0,10.0,12543.79162961701,AGT-00008480,ussd,feature_phone,tier1,False,False,False,False,False
796638f7-136c-4aaf-96f5-3ec42dd0db3f,WLT-00201735,2024-01-20 10:35:00,airtime,1500.0,10.0,9415.405832077131,,agent,feature_phone,tier2,False,False,False,False,False
d08373ea-af48-4254-a8d0-67c31b95b341,WLT-00015149,2024-02-28 09:51:00,airtime,200.0,10.0,10839.612097880956,,ussd,android,tier1,False,False,False,False,False
f23dd0c3-723a-4607-b472-6c62307800b7,WLT-00002781,2024-06-13 18:04:00,p2p_send,12850.0,128.5,19137.48235563087,,app,android,tier1,False,False,True,True,False
127316b5-f4f5-4b4d-93c2-727c5e2cb4c0,WLT-00000001,2024-01-21 21:46:00,cashin,1500.0,10.0,5968.857213447048,AGT-00001392,ussd,android,tier2,False,False,False,False,False
419c4995-5d16-484f-883e-c6ce7dc44b7b,WLT-00004217,2024-01-13 22:00:00,billpay,300.0,10.0,7046.116117578211,,app,android,tier1,False,False,False,False,False
368c5bfe-8529-4602-acb6-8b50943516d7,WLT-00091161,2024-03-12 10:39:00,p2p_send,1650.0,10.0,4269.7624651002225,,ussd,android,tier1,False,False,False,False,False
ab0a2be1-4e0b-4808-b833-42933ed7af51,WLT-00000005,2024-04-25 19:40:00,airtime,2000.0,10.0,6491.009611129189,,ussd,android,tier1,False,False,False,False,False
1632ff05-ff9d-4446-9d8d-e833a0b30bea,WLT-00185784,2024-03-21 17:55:00,p2p_send,500.0,10.0,903.7138456331198,,ussd,android,tier1,False,False,False,False,False
f1e6b621-890e-49c9-851b-3a2742811f32,WLT-00048431,2024-03-08 12:50:00,p2p_send,4200.0,10.0,2539.472368721951,,ussd,ios,tier1,False,False,False,False,False
91bfe12e-3168-45be-828a-bf5b7140e650,WLT-00000016,2024-03-02 20:41:00,p2p_receive,550.0,10.0,58994.978597252484,,agent,android,tier2,False,False,False,False,True
acf8339d-f815-4431-bca8-737437ec8fb3,WLT-00157975,2024-03-01 07:33:00,airtime,200.0,10.0,6800.177386891036,,ussd,feature_phone,tier2,False,False,False,False,False
f8df4a00-2759-4027-a970-fa9d183d4ebd,WLT-00000013,2024-01-03 18:19:00,cashin,300.0,10.0,5836.80102134985,AGT-00004105,ussd,android,tier2,False,False,False,False,False
9e3efc3c-ac1a-42e9-bba0-bc7a9e43a606,WLT-00047569,2024-04-28 15:34:00,p2p_receive,650.0,10.0,3721.327650374127,,ussd,ios,tier1,False,False,False,False,False
890a6cf1-680c-425b-9fa1-021598594766,WLT-00026306,2024-04-21 14:21:00,p2p_send,4900.0,10.0,9362.290093818485,,agent,android,tier1,False,False,False,False,False
4b166520-d3ec-41a0-a9a1-d0f1e799a7d7,WLT-00000008,2024-03-07 22:25:00,p2p_send,6300.0,63.0,5555.0427933372175,,app,android,tier2,False,False,False,True,False
192d3963-9079-4da9-8a4c-7c9538d79c02,WLT-00067102,2024-01-23 21:43:00,airtime,1500.0,10.0,7365.819827086558,,ussd,feature_phone,tier2,False,False,False,False,False
40f22f33-e1c2-4b7f-83c5-d7f6ef8161b2,WLT-00000002,2024-05-08 16:36:00,p2p_send,8200.0,82.0,4267.4340942394,,web,feature_phone,tier1,False,False,False,True,False
68bfbe32-8cd6-4df3-8edc-36631777305d,WLT-00082236,2024-06-06 11:34:00,airtime,2000.0,10.0,51444.582130912946,,ussd,android,tier2,False,False,False,False,True
